Date,Open,High,Low,Close,Volume,Instrument,Ticker
2025-05-27,55458.94921875,55831.3515625,55037.8515625,55352.80078125,145400,BANK NIFTY,^NSEBANK
2025-05-28,55328.6015625,55521.80078125,55235.55078125,55417.0,128300,BANK NIFTY,^NSEBANK
2025-05-29,55571.3984375,55782.75,55096.44921875,55546.05078125,185700,BANK NIFTY,^NSEBANK
2025-05-30,55615.55078125,55813.30078125,55356.6015625,55749.69921875,281100,BANK NIFTY,^NSEBANK
2025-06-02,55598.25,55966.30078125,55400.55078125,55903.3984375,211300,BANK NIFTY,^NSEBANK
2025-06-03,56104.80078125,56161.3984375,55455.80078125,55599.94921875,212800,BANK NIFTY,^NSEBANK
2025-06-04,55650.3515625,55791.0,55408.3515625,55676.8515625,151500,BANK NIFTY,^NSEBANK
2025-06-05,55806.75,56010.1484375,55580.44921875,55760.8515625,141300,BANK NIFTY,^NSEBANK
2025-06-06,55699.44921875,56695.0,55534.75,56578.3984375,347000,BANK NIFTY,^NSEBANK
2025-06-09,57049.5,57049.5,56792.69921875,56839.6015625,207500,BANK NIFTY,^NSEBANK
2025-06-10,56993.8984375,57015.3984375,56564.1484375,56629.1015625,146000,BANK NIFTY,^NSEBANK
2025-06-11,56639.8515625,56782.5,56399.3984375,56459.75,135300,BANK NIFTY,^NSEBANK
2025-06-12,56480.8984375,56611.05078125,55968.5,56082.55078125,135300,BANK NIFTY,^NSEBANK
2025-06-13,55149.30078125,55688.0,55149.30078125,55527.3515625,142000,BANK NIFTY,^NSEBANK
2025-06-16,55554.1015625,55999.8515625,55381.44921875,55944.8984375,107700,BANK NIFTY,^NSEBANK
2025-06-17,55975.0,56067.30078125,55643.94921875,55714.1484375,106300,BANK NIFTY,^NSEBANK
2025-06-18,55544.94921875,55933.6015625,55511.80078125,55828.75,116400,BANK NIFTY,^NSEBANK
2025-06-19,55784.8515625,55942.44921875,55475.44921875,55577.44921875,131300,BANK NIFTY,^NSEBANK
2025-06-20,55566.69921875,56328.19921875,55566.3984375,56252.8515625,161500,BANK NIFTY,^NSEBANK
2025-06-23,55832.3515625,56233.55078125,55779.25,56059.3515625,86800,BANK NIFTY,^NSEBANK
2025-06-24,56529.44921875,56862.0,56276.1484375,56461.8984375,132900,BANK NIFTY,^NSEBANK
2025-06-25,56564.5,56681.3984375,56420.6484375,56621.1484375,98700,BANK NIFTY,^NSEBANK
2025-06-26,56693.55078125,57263.44921875,56558.3515625,57206.69921875,176500,BANK NIFTY,^NSEBANK
2025-06-27,57234.69921875,57475.3984375,56993.8515625,57443.8984375,238000,BANK NIFTY,^NSEBANK
2025-06-30,57529.94921875,57614.5,57193.80078125,57312.75,183000,BANK NIFTY,^NSEBANK
2025-07-01,57375.80078125,57533.8515625,57150.3515625,57459.44921875,283300,BANK NIFTY,^NSEBANK
2025-07-02,57558.19921875,57628.3984375,56833.80078125,56999.19921875,169600,BANK NIFTY,^NSEBANK
2025-07-03,57050.3984375,57193.25,56764.1015625,56791.94921875,149900,BANK NIFTY,^NSEBANK
2025-07-04,56825.25,57075.1015625,56623.6015625,57031.8984375,93900,BANK NIFTY,^NSEBANK
2025-07-07,56938.69921875,57152.19921875,56838.55078125,56949.19921875,103300,BANK NIFTY,^NSEBANK
2025-07-08,56942.55078125,57303.30078125,56923.05078125,57256.30078125,105500,BANK NIFTY,^NSEBANK
2025-07-09,57199.75,57290.6484375,57037.8984375,57213.55078125,91100,BANK NIFTY,^NSEBANK
2025-07-10,57339.75,57363.69921875,56886.6015625,56956.0,102000,BANK NIFTY,^NSEBANK
2025-07-11,56843.44921875,57091.05078125,56607.75,56754.69921875,95500,BANK NIFTY,^NSEBANK
2025-07-14,56780.75,56896.30078125,56594.25,56765.3515625,123000,BANK NIFTY,^NSEBANK
2025-07-15,56709.19921875,57134.94921875,56707.80078125,57006.6484375,124600,BANK NIFTY,^NSEBANK
2025-07-16,57111.25,57276.55078125,56937.6015625,57168.94921875,161300,BANK NIFTY,^NSEBANK
2025-07-17,57231.94921875,57262.8515625,56780.1484375,56828.80078125,129800,BANK NIFTY,^NSEBANK
2025-07-18,56524.25,56705.1484375,56204.8515625,56283.0,141200,BANK NIFTY,^NSEBANK
2025-07-21,56558.8984375,56983.44921875,56255.69921875,56952.75,133700,BANK NIFTY,^NSEBANK
2025-07-22,57253.3515625,57286.1484375,56692.0,56756.0,132800,BANK NIFTY,^NSEBANK
2025-07-23,56918.1484375,57249.0,56715.80078125,57210.44921875,129800,BANK NIFTY,^NSEBANK
2025-07-24,57316.6015625,57316.6015625,56850.8984375,57066.05078125,179800,BANK NIFTY,^NSEBANK
2025-07-25,57170.69921875,57170.69921875,56439.3984375,56528.8984375,125100,BANK NIFTY,^NSEBANK
2025-07-28,56215.1015625,56578.3984375,55997.44921875,56084.8984375,145700,BANK NIFTY,^NSEBANK
2025-07-29,55881.80078125,56296.3984375,55843.25,56222.0,145100,BANK NIFTY,^NSEBANK
2025-07-30,56310.1015625,56321.1484375,56064.55078125,56150.69921875,139700,BANK NIFTY,^NSEBANK
2025-07-31,55728.1484375,56406.19921875,55547.3515625,55961.94921875,182800,BANK NIFTY,^NSEBANK
2025-08-01,55897.1484375,56097.6015625,55562.1015625,55617.6015625,98900,BANK NIFTY,^NSEBANK
2025-08-04,55557.5,55752.44921875,55437.30078125,55619.3515625,131100,BANK NIFTY,^NSEBANK
2025-08-05,55545.05078125,55648.1484375,55202.8515625,55360.25,105700,BANK NIFTY,^NSEBANK
2025-08-06,55329.80078125,55559.3984375,55227.69921875,55411.1484375,117600,BANK NIFTY,^NSEBANK
2025-08-07,55215.6484375,55614.80078125,54973.55078125,55521.1484375,95500,BANK NIFTY,^NSEBANK
2025-08-08,55609.3515625,55652.6015625,54905.6015625,55004.8984375,97300,BANK NIFTY,^NSEBANK
2025-08-11,54999.3515625,55582.1484375,54927.55078125,55510.75,105200,BANK NIFTY,^NSEBANK
2025-08-12,55441.1015625,55566.69921875,55001.5,55043.69921875,74700,BANK NIFTY,^NSEBANK
2025-08-13,55340.05078125,55340.05078125,55026.94921875,55181.44921875,80100,BANK NIFTY,^NSEBANK
2025-08-14,55102.55078125,55472.80078125,55074.30078125,55341.8515625,74200,BANK NIFTY,^NSEBANK
2025-08-18,55940.6015625,56156.30078125,55647.6484375,55734.8984375,101700,BANK NIFTY,^NSEBANK
2025-08-19,55622.30078125,55965.55078125,55608.1484375,55865.1484375,89300,BANK NIFTY,^NSEBANK
2025-08-20,55751.5,55812.6015625,55577.3515625,55698.5,69100,BANK NIFTY,^NSEBANK
2025-08-21,55972.05078125,55993.6484375,55708.19921875,55755.44921875,70300,BANK NIFTY,^NSEBANK
2025-08-22,55669.25,55745.0,55102.6015625,55149.3984375,77100,BANK NIFTY,^NSEBANK
2025-08-25,55147.75,55306.0,55048.3984375,55139.30078125,79900,BANK NIFTY,^NSEBANK
2025-08-26,54999.05078125,55068.8984375,54396.1015625,54450.44921875,123800,BANK NIFTY,^NSEBANK
2025-08-28,54256.0,54382.25,53768.44921875,53820.3515625,134300,BANK NIFTY,^NSEBANK
2025-08-29,53660.3515625,54086.0,53606.44921875,53655.6484375,103900,BANK NIFTY,^NSEBANK
2025-09-01,53658.1484375,54035.8515625,53658.1484375,54002.44921875,78000,BANK NIFTY,^NSEBANK
2025-09-02,54038.25,54160.94921875,53578.0,53661.0,77500,BANK NIFTY,^NSEBANK
2025-09-03,53630.75,54136.1484375,53561.75,54067.55078125,100100,BANK NIFTY,^NSEBANK
2025-09-04,54379.6015625,54450.55078125,53971.8515625,54075.44921875,120000,BANK NIFTY,^NSEBANK
2025-09-05,54308.05078125,54308.05078125,53719.55078125,54114.55078125,79900,BANK NIFTY,^NSEBANK
2025-09-08,54215.3984375,54518.69921875,54067.1484375,54186.8984375,76300,BANK NIFTY,^NSEBANK
2025-09-09,54330.55078125,54350.6484375,54079.44921875,54216.1015625,93800,BANK NIFTY,^NSEBANK
2025-09-10,54554.75,54705.19921875,54400.0,54536.0,116900,BANK NIFTY,^NSEBANK
2025-09-11,54413.05078125,54757.44921875,54402.3984375,54669.6015625,96900,BANK NIFTY,^NSEBANK
2025-09-12,54781.55078125,54852.25,54580.3515625,54809.30078125,80100,BANK NIFTY,^NSEBANK
2025-09-15,54884.05078125,55018.69921875,54807.5,54887.8515625,72000,BANK NIFTY,^NSEBANK
2025-09-16,54778.3984375,55185.44921875,54777.75,55147.6015625,98700,BANK NIFTY,^NSEBANK
2025-09-17,55158.3515625,55540.75,55146.55078125,55493.30078125,155300,BANK NIFTY,^NSEBANK
2025-09-18,55797.1015625,55835.25,55490.8984375,55727.44921875,134300,BANK NIFTY,^NSEBANK
2025-09-19,55647.94921875,55688.75,55355.30078125,55458.8515625,190000,BANK NIFTY,^NSEBANK
2025-09-22,55429.30078125,55666.3515625,55215.6015625,55284.75,118600,BANK NIFTY,^NSEBANK
2025-09-23,55248.69921875,55662.0,55159.0,55509.75,171200,BANK NIFTY,^NSEBANK
2025-09-24,55387.1015625,55511.1015625,55040.44921875,55121.5,172000,BANK NIFTY,^NSEBANK
2025-09-25,55061.6484375,55276.6484375,54903.30078125,54976.19921875,158400,BANK NIFTY,^NSEBANK
2025-09-26,54797.8984375,54897.0,54310.94921875,54389.3515625,127700,BANK NIFTY,^NSEBANK
2025-09-29,54460.3984375,54686.05078125,54226.6015625,54461.0,218300,BANK NIFTY,^NSEBANK
2025-09-30,54705.5,54793.05078125,54502.94921875,54635.8515625,206900,BANK NIFTY,^NSEBANK
2025-10-01,54653.8984375,55406.75,54582.55078125,55347.94921875,173000,BANK NIFTY,^NSEBANK
2025-10-03,55182.6015625,55616.44921875,55177.0,55589.25,156900,BANK NIFTY,^NSEBANK
2025-10-06,55834.69921875,56164.19921875,55727.25,56104.8515625,162600,BANK NIFTY,^NSEBANK
2025-10-07,56126.3984375,56502.44921875,56025.05078125,56239.3515625,153700,BANK NIFTY,^NSEBANK
2025-10-08,56098.5,56303.6015625,55821.0,56018.25,133600,BANK NIFTY,^NSEBANK
2025-10-09,55979.0,56286.25,55843.8984375,56192.05078125,118000,BANK NIFTY,^NSEBANK
2025-10-10,56168.6015625,56760.25,56152.44921875,56609.75,163000,BANK NIFTY,^NSEBANK
2025-10-13,56337.05078125,56770.8984375,56327.3984375,56625.0,123500,BANK NIFTY,^NSEBANK
2025-10-14,56598.6484375,56721.30078125,56230.1484375,56496.44921875,129800,BANK NIFTY,^NSEBANK
2025-10-15,56528.94921875,56922.69921875,56491.8515625,56799.8984375,123700,BANK NIFTY,^NSEBANK
2025-10-16,57139.94921875,57525.80078125,56994.69921875,57422.55078125,148600,BANK NIFTY,^NSEBANK
2025-10-17,57362.8984375,57830.19921875,57238.6484375,57713.3515625,147200,BANK NIFTY,^NSEBANK
2025-10-20,57872.8515625,58261.55078125,57872.8515625,58033.19921875,341700,BANK NIFTY,^NSEBANK
2025-10-21,58063.3984375,58155.55078125,57887.19921875,58007.19921875,39000,BANK NIFTY,^NSEBANK
2025-10-23,58314.55078125,58577.5,57951.44921875,58078.05078125,291600,BANK NIFTY,^NSEBANK
2025-10-24,58172.75,58232.8984375,57482.05078125,57699.6015625,132100,BANK NIFTY,^NSEBANK
2025-10-27,57796.44921875,58224.55078125,57652.75,58114.25,153000,BANK NIFTY,^NSEBANK
2025-10-28,58006.55078125,58313.80078125,57770.3515625,58214.1015625,256100,BANK NIFTY,^NSEBANK
2025-10-29,58316.25,58469.8984375,58087.05078125,58385.25,151800,BANK NIFTY,^NSEBANK
2025-10-30,58152.05078125,58331.19921875,57999.19921875,58031.1015625,223000,BANK NIFTY,^NSEBANK
2025-10-31,57942.44921875,58254.94921875,57656.94921875,57776.3515625,307900,BANK NIFTY,^NSEBANK
2025-11-03,57726.8515625,58247.55078125,57718.3984375,58101.44921875,27800,BANK NIFTY,^NSEBANK
2025-11-04,57966.6484375,58119.6484375,57732.94921875,57827.05078125,168600,BANK NIFTY,^NSEBANK
2025-11-06,57714.80078125,57945.05078125,57521.0,57554.25,170400,BANK NIFTY,^NSEBANK
2025-11-07,57391.3984375,58001.3515625,57157.8515625,57876.80078125,142400,BANK NIFTY,^NSEBANK
2025-11-10,57846.19921875,58097.19921875,57846.19921875,57937.55078125,123400,BANK NIFTY,^NSEBANK
2025-11-11,57962.30078125,58187.3515625,57594.25,58138.1484375,119600,BANK NIFTY,^NSEBANK
2025-11-12,58505.3515625,58507.69921875,58171.8515625,58274.6484375,149300,BANK NIFTY,^NSEBANK
2025-11-13,58158.75,58615.94921875,58127.1015625,58381.94921875,121200,BANK NIFTY,^NSEBANK
2025-11-14,58050.0,58590.1484375,58050.0,58517.55078125,114800,BANK NIFTY,^NSEBANK
2025-11-17,58696.30078125,59001.55078125,58605.30078125,58962.69921875,157500,BANK NIFTY,^NSEBANK
2025-11-18,58990.5,59103.6484375,58798.8984375,58899.25,145500,BANK NIFTY,^NSEBANK
2025-11-19,58908.1484375,59264.25,58688.55078125,59216.05078125,149800,BANK NIFTY,^NSEBANK
2025-11-20,59308.19921875,59440.1015625,59125.25,59347.69921875,120000,BANK NIFTY,^NSEBANK
2025-11-21,59116.69921875,59232.1484375,58823.6484375,58867.69921875,121400,BANK NIFTY,^NSEBANK
2025-11-24,58996.8984375,59309.8984375,58649.5,58835.3515625,190400,BANK NIFTY,^NSEBANK
2025-11-25,58925.6484375,59166.1484375,58746.19921875,58820.30078125,137400,BANK NIFTY,^NSEBANK
2025-11-26,58783.05078125,59554.94921875,58783.05078125,59528.05078125,140200,BANK NIFTY,^NSEBANK
2025-11-27,59605.30078125,59866.6015625,59523.0,59737.30078125,137800,BANK NIFTY,^NSEBANK
2025-11-28,59758.69921875,59897.5,59598.94921875,59752.69921875,100000,BANK NIFTY,^NSEBANK
2025-12-01,60102.05078125,60114.30078125,59527.6015625,59681.3515625,122300,BANK NIFTY,^NSEBANK
2025-12-02,59354.19921875,59656.55078125,59251.94921875,59273.80078125,207100,BANK NIFTY,^NSEBANK
2025-12-03,59158.69921875,59414.8984375,58925.69921875,59348.25,166400,BANK NIFTY,^NSEBANK
2025-12-04,59287.1015625,59548.69921875,59062.1484375,59288.69921875,109600,BANK NIFTY,^NSEBANK
2025-12-05,59133.19921875,59806.6015625,59106.55078125,59777.19921875,119500,BANK NIFTY,^NSEBANK
2025-12-08,59672.05078125,59713.1484375,59030.6015625,59238.55078125,131200,BANK NIFTY,^NSEBANK
2025-12-09,58918.8515625,59358.25,58878.44921875,59222.3515625,137800,BANK NIFTY,^NSEBANK
2025-12-10,59281.55078125,59440.8984375,58853.8984375,58960.3984375,105200,BANK NIFTY,^NSEBANK
2025-12-11,58966.19921875,59423.3515625,58799.8984375,59209.8515625,96900,BANK NIFTY,^NSEBANK
2025-12-12,59401.5,59545.69921875,59224.8515625,59389.94921875,107700,BANK NIFTY,^NSEBANK
2025-12-15,59053.69921875,59533.0,59052.30078125,59461.80078125,125200,BANK NIFTY,^NSEBANK
2025-12-16,59288.75,59335.25,58966.3515625,59034.6015625,123300,BANK NIFTY,^NSEBANK
2025-12-17,59072.80078125,59127.19921875,58801.3984375,58926.75,132700,BANK NIFTY,^NSEBANK
2025-12-18,58712.69921875,59211.0,58712.69921875,58912.8515625,97400,BANK NIFTY,^NSEBANK
2025-12-19,59047.3984375,59140.55078125,58897.5,59069.19921875,179100,BANK NIFTY,^NSEBANK
2025-12-22,59224.75,59371.19921875,59155.5,59304.0,114800,BANK NIFTY,^NSEBANK
2025-12-23,59334.3515625,59402.3515625,59216.75,59299.55078125,91800,BANK NIFTY,^NSEBANK
2025-12-24,59322.94921875,59478.1484375,59118.25,59183.6015625,82500,BANK NIFTY,^NSEBANK
2025-12-26,59092.8515625,59180.6484375,58947.05078125,59011.3515625,72900,BANK NIFTY,^NSEBANK
2025-12-29,59007.05078125,59140.3984375,58809.55078125,58932.3515625,106900,BANK NIFTY,^NSEBANK
2025-12-30,58885.94921875,59272.69921875,58737.6015625,59171.25,295700,BANK NIFTY,^NSEBANK
2025-12-31,59194.6015625,59766.19921875,59187.1015625,59581.8515625,122600,BANK NIFTY,^NSEBANK
2026-01-01,59674.80078125,59743.19921875,59569.6484375,59711.55078125,71800,BANK NIFTY,^NSEBANK
2026-01-02,59757.3984375,60203.75,59738.25,60150.94921875,250400,BANK NIFTY,^NSEBANK
2026-01-05,60360.3984375,60437.3515625,59859.80078125,60044.19921875,318500,BANK NIFTY,^NSEBANK
2026-01-06,59957.80078125,60305.0,59844.80078125,60118.3984375,295400,BANK NIFTY,^NSEBANK
2026-01-07,60039.69921875,60065.3984375,59760.6484375,59990.8515625,376300,BANK NIFTY,^NSEBANK
2026-01-08,59893.1484375,60112.8515625,59564.80078125,59686.5,312900,BANK NIFTY,^NSEBANK
2026-01-09,59558.1484375,59739.6484375,59154.19921875,59251.55078125,272500,BANK NIFTY,^NSEBANK
2026-01-12,59217.25,59541.1015625,58864.19921875,59450.5,262400,BANK NIFTY,^NSEBANK
2026-01-13,59767.55078125,59767.55078125,59312.05078125,59578.80078125,224200,BANK NIFTY,^NSEBANK
2026-01-14,59330.3515625,59796.6484375,59324.19921875,59580.1484375,341500,BANK NIFTY,^NSEBANK
2026-01-16,59590.3515625,60235.1484375,59510.5,60095.1484375,478100,BANK NIFTY,^NSEBANK
2026-01-19,60093.30078125,60107.5,59594.6015625,59891.3515625,492900,BANK NIFTY,^NSEBANK
2026-01-20,59851.3984375,59993.5,59283.94921875,59404.19921875,396100,BANK NIFTY,^NSEBANK
2026-01-21,59142.0,59447.3515625,58278.6015625,58800.30078125,331700,BANK NIFTY,^NSEBANK
2026-01-22,59194.25,59573.1015625,58823.05078125,59200.1015625,300700,BANK NIFTY,^NSEBANK
2026-01-23,59305.1484375,59400.1484375,58346.25,58473.1015625,323400,BANK NIFTY,^NSEBANK
2026-01-27,58366.05078125,59436.80078125,58121.6015625,59205.44921875,388800,BANK NIFTY,^NSEBANK
2026-01-28,59575.6484375,59699.8984375,59240.1015625,59598.80078125,289300,BANK NIFTY,^NSEBANK
2026-01-29,59416.25,60060.69921875,59339.0,59957.8515625,617400,BANK NIFTY,^NSEBANK
2026-01-30,59542.25,59906.8984375,59501.80078125,59610.44921875,317800,BANK NIFTY,^NSEBANK
2026-02-02,58239.30078125,58687.05078125,57829.8515625,58619.0,282500,BANK NIFTY,^NSEBANK
2026-02-03,61411.19921875,61764.8515625,59793.19921875,60041.30078125,368300,BANK NIFTY,^NSEBANK
2026-02-04,60163.3515625,60389.3984375,59891.75,60238.1484375,255600,BANK NIFTY,^NSEBANK
2026-02-05,60315.3515625,60328.30078125,59881.05078125,60063.6484375,200,BANK NIFTY,^NSEBANK
2026-02-06,59967.1015625,60149.8984375,59644.55078125,60120.55078125,204800,BANK NIFTY,^NSEBANK
2026-02-09,60805.19921875,60876.19921875,60495.69921875,60669.3515625,263400,BANK NIFTY,^NSEBANK
2026-02-10,60740.80078125,60797.55078125,60531.55078125,60626.3984375,215900,BANK NIFTY,^NSEBANK
2026-02-11,60670.25,60779.94921875,60444.6484375,60745.3515625,235100,BANK NIFTY,^NSEBANK
2026-02-12,60786.1484375,60864.3984375,60597.6484375,60739.75,267000,BANK NIFTY,^NSEBANK
2026-02-13,60504.3984375,60621.8984375,60073.55078125,60186.6484375,236600,BANK NIFTY,^NSEBANK
2026-02-16,59947.80078125,61011.30078125,59861.1015625,60949.1015625,168600,BANK NIFTY,^NSEBANK
2026-02-17,60821.1484375,61241.6015625,60560.0,61174.0,264000,BANK NIFTY,^NSEBANK
2026-02-18,61255.3515625,61596.8515625,61100.8984375,61550.80078125,218100,BANK NIFTY,^NSEBANK
2026-02-19,61660.8515625,61678.80078125,60592.8984375,60739.55078125,190600,BANK NIFTY,^NSEBANK
2026-02-20,60627.8515625,61360.5,60562.3515625,61172.0,219800,BANK NIFTY,^NSEBANK
2026-02-23,61145.55078125,61517.80078125,61029.1484375,61264.25,841900,BANK NIFTY,^NSEBANK
2026-02-24,61392.1015625,61435.6484375,60801.8515625,61047.30078125,587700,BANK NIFTY,^NSEBANK
2026-02-25,61175.05078125,61317.55078125,60816.75,61043.3515625,321600,BANK NIFTY,^NSEBANK
2026-02-26,61193.8984375,61284.75,60813.30078125,61187.69921875,602700,BANK NIFTY,^NSEBANK
2026-02-27,61057.44921875,61086.44921875,60438.94921875,60529.0,369200,BANK NIFTY,^NSEBANK
2026-03-02,59204.30078125,60177.5,59148.0,59839.6484375,387100,BANK NIFTY,^NSEBANK
2026-03-04,58447.1484375,59058.3984375,58393.55078125,58755.25,363100,BANK NIFTY,^NSEBANK
2026-03-05,59008.25,59274.3515625,58506.3984375,59055.8515625,273500,BANK NIFTY,^NSEBANK
2026-03-06,58629.6015625,58807.1484375,57696.3984375,57783.25,256900,BANK NIFTY,^NSEBANK
2026-03-09,56121.3984375,56274.1484375,55270.6015625,56019.80078125,374100,BANK NIFTY,^NSEBANK
2026-03-10,56583.8515625,57097.05078125,56387.19921875,56950.80078125,346800,BANK NIFTY,^NSEBANK
2026-03-11,56790.3984375,56938.3984375,55631.94921875,55735.75,261000,BANK NIFTY,^NSEBANK
2026-03-12,55008.19921875,55636.94921875,54760.55078125,55100.94921875,311300,BANK NIFTY,^NSEBANK
2026-03-13,54592.05078125,54713.75,53675.69921875,53757.8515625,327500,BANK NIFTY,^NSEBANK
2026-03-16,53721.5,54664.1484375,53258.1484375,54413.3984375,390200,BANK NIFTY,^NSEBANK
2026-03-17,54649.1015625,54996.0,54113.1484375,54876.0,277100,BANK NIFTY,^NSEBANK
2026-03-18,54927.05078125,55554.1484375,54689.1015625,55326.05078125,223200,BANK NIFTY,^NSEBANK
2026-03-19,53474.55078125,54150.30078125,53240.6015625,53451.0,395300,BANK NIFTY,^NSEBANK
2026-03-20,53548.19921875,54382.44921875,53297.55078125,53427.05078125,403500,BANK NIFTY,^NSEBANK
2026-03-23,52576.1015625,52665.30078125,51323.6015625,51437.75,397300,BANK NIFTY,^NSEBANK
2026-03-24,52384.80078125,52949.1484375,51827.5,52605.6484375,340600,BANK NIFTY,^NSEBANK
2026-03-25,53024.75,54146.1484375,53024.75,53708.1015625,348600,BANK NIFTY,^NSEBANK
2026-03-27,53244.25,53292.5,52211.19921875,52274.6015625,653000,BANK NIFTY,^NSEBANK
2026-03-30,51527.8984375,51624.5,50105.25,50275.3515625,564900,BANK NIFTY,^NSEBANK
2026-04-01,51433.8984375,52025.8515625,51133.55078125,51448.6484375,370100,BANK NIFTY,^NSEBANK
2026-04-02,50625.6484375,51731.94921875,49954.8515625,51548.75,339200,BANK NIFTY,^NSEBANK
2026-04-06,51747.6015625,52704.55078125,51111.1015625,52609.1015625,355000,BANK NIFTY,^NSEBANK
2026-04-07,52258.69921875,52778.19921875,51868.44921875,52716.25,279700,BANK NIFTY,^NSEBANK
2026-04-08,54904.44921875,55778.25,54797.5,55703.8984375,443600,BANK NIFTY,^NSEBANK
2026-04-09,55505.94921875,55583.1015625,54626.8515625,54821.69921875,298800,BANK NIFTY,^NSEBANK
2026-04-10,55182.25,55978.5,55145.25,55912.75,281000,BANK NIFTY,^NSEBANK
2026-04-13,54646.0,55752.6484375,54356.19921875,55605.05078125,303600,BANK NIFTY,^NSEBANK
2026-04-15,56343.44921875,56786.25,56109.19921875,56301.94921875,268000,BANK NIFTY,^NSEBANK
2026-04-16,56657.25,56834.25,55898.25,56086.3984375,402200,BANK NIFTY,^NSEBANK
2026-04-17,56072.3984375,56628.69921875,55841.6484375,56565.69921875,290600,BANK NIFTY,^NSEBANK
2026-04-20,56704.05078125,57085.1015625,56356.55078125,56582.3515625,596100,BANK NIFTY,^NSEBANK
2026-04-21,56823.6015625,57456.30078125,56696.30078125,57371.44921875,281400,BANK NIFTY,^NSEBANK
2026-04-22,57163.3515625,57438.19921875,57002.1484375,57124.44921875,261900,BANK NIFTY,^NSEBANK
2026-04-23,56608.94921875,56868.69921875,56217.1484375,56305.0,336300,BANK NIFTY,^NSEBANK
2026-04-24,56170.19921875,56460.5,55750.3984375,56089.75,241200,BANK NIFTY,^NSEBANK
2026-04-27,56162.6015625,56474.94921875,55911.1015625,56264.30078125,235500,BANK NIFTY,^NSEBANK
2026-04-28,55862.5,56138.05078125,55263.75,55400.3515625,292600,BANK NIFTY,^NSEBANK
2026-04-29,55634.5,56178.75,55290.5,55403.6015625,313100,BANK NIFTY,^NSEBANK
2026-04-30,54880.6484375,55111.6015625,54440.25,54863.3515625,299000,BANK NIFTY,^NSEBANK
2026-05-04,54937.8984375,55602.30078125,54723.5,54878.5,282600,BANK NIFTY,^NSEBANK
2026-05-05,54691.30078125,54888.55078125,54221.6484375,54547.05078125,379800,BANK NIFTY,^NSEBANK
2026-05-06,55113.3984375,56078.80078125,54587.19921875,55981.05078125,653300,BANK NIFTY,^NSEBANK
2026-05-07,56114.0,56334.1484375,55783.19921875,56047.3984375,463500,BANK NIFTY,^NSEBANK
2026-05-08,55783.94921875,55797.69921875,55062.5,55310.55078125,429500,BANK NIFTY,^NSEBANK
2026-05-11,54832.44921875,55002.44921875,54360.69921875,54439.8984375,486800,BANK NIFTY,^NSEBANK
2026-05-12,54178.3984375,54365.44921875,53457.5,53555.19921875,364400,BANK NIFTY,^NSEBANK
2026-05-13,53600.3984375,54103.8984375,53194.25,53456.1484375,305900,BANK NIFTY,^NSEBANK
2026-05-14,53639.5,54393.75,53191.6015625,54128.94921875,311800,BANK NIFTY,^NSEBANK
2026-05-15,54207.75,54325.44921875,53628.30078125,53710.3515625,315100,BANK NIFTY,^NSEBANK
2026-05-18,53282.1484375,53667.55078125,52783.44921875,53537.0,311800,BANK NIFTY,^NSEBANK
2026-05-19,53553.75,53770.6484375,53337.05078125,53409.1484375,267800,BANK NIFTY,^NSEBANK
2026-05-20,53015.69921875,53640.8984375,52836.1015625,53562.19921875,221400,BANK NIFTY,^NSEBANK
2026-05-21,53963.1015625,54109.1484375,53156.1484375,53439.3984375,285500,BANK NIFTY,^NSEBANK
2026-05-22,53483.8515625,54213.05078125,53483.55078125,54055.3515625,229300,BANK NIFTY,^NSEBANK
2026-05-25,54610.55078125,55405.19921875,54590.69921875,55293.6484375,262400,BANK NIFTY,^NSEBANK
2026-05-26,55311.80078125,55536.80078125,54979.75,55092.8984375,321300,BANK NIFTY,^NSEBANK
2026-05-27,54992.94921875,55221.69921875,54738.6015625,54853.8515625,268100,BANK NIFTY,^NSEBANK
2026-05-29,54748.30078125,55184.44921875,54116.1484375,54239.19921875,1042600,BANK NIFTY,^NSEBANK
2026-06-01,54403.8515625,54582.75,53470.0,53643.1015625,322900,BANK NIFTY,^NSEBANK
2026-06-02,53265.1015625,53933.55078125,53121.8515625,53714.6484375,406400,BANK NIFTY,^NSEBANK
2026-06-03,53541.1015625,54299.3515625,53027.1484375,54185.94921875,339100,BANK NIFTY,^NSEBANK
2026-06-04,53918.8515625,54461.0,53829.3984375,54307.8515625,273700,BANK NIFTY,^NSEBANK
2026-06-05,54405.19921875,54865.5,54140.6015625,54496.25,369000,BANK NIFTY,^NSEBANK
2026-06-08,53853.44921875,54455.19921875,53843.30078125,54063.75,299400,BANK NIFTY,^NSEBANK
2026-06-09,54265.0,55318.3515625,54242.30078125,55194.5,409700,BANK NIFTY,^NSEBANK
2026-06-10,55110.5,55555.8515625,55026.1484375,55100.30078125,343200,BANK NIFTY,^NSEBANK
2026-06-11,54779.6484375,55600.1484375,54753.1484375,55176.75,339400,BANK NIFTY,^NSEBANK
2026-06-12,55934.1015625,56867.1015625,55726.55078125,56814.80078125,337400,BANK NIFTY,^NSEBANK
2026-06-15,57679.6484375,57804.5,57119.19921875,57198.80078125,350700,BANK NIFTY,^NSEBANK
2026-06-16,57320.1015625,57399.69921875,57076.25,57297.1484375,375400,BANK NIFTY,^NSEBANK
